id,name,supertype,subtypes,level,hp,types,evolvesFrom,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,set,number,artist,rarity,flavorText,nationalPokedexNumbers,legalities,images,tcgplayer,cardmarket,evolvesTo,resistances,rules
base3-37,Graveler,Pokémon,['Stage 1'],29,60,['Fighting'],Geodude,,"[{'name': 'Harden', 'cost': ['Fighting', 'Fighting'], 'convertedEnergyCost': 2, 'damage': '', 'text': ""During your opponent's next turn, whenever 30 or less damage is done to Graveler (after applying Weakness and Resistance), prevent that damage. (Any other effects of attacks still happen.)""}, {'name': 'Rock Throw', 'cost': ['Fighting', 'Fighting', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",37,Kagemaru Himeno,Uncommon,Rolls down slopes to move. It rolls over any obstacle without slowing or changing its direction.,[75],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/37.png', 'large': 'https://images.pokemontcg.io/base3/37_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-37', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 0.99, 'mid': 2.4, 'high': 9.99, 'market': 4.59, 'directLow': 1.7}, 'unlimited': {'low': 0.01, 'mid': 0.5, 'high': 5.0, 'market': 0.68, 'directLow': 0.3}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-37', 'updatedAt': '2026/03/20', 'prices': {'averageSellPrice': 1.06, 'lowPrice': 0.02, 'trendPrice': 0.98, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.17, 'lowPriceExPlus': 0.1, 'avg1': 1.02, 'avg7': 0.93, 'avg30': 1.06, 'reverseHoloAvg1': 0.17, 'reverseHoloAvg7': 0.18, 'reverseHoloAvg30': 0.18}}",['Golem'],,
base3-38,Kingler,Pokémon,['Stage 1'],27,60,['Water'],Krabby,,"[{'name': 'Flail', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '10×', 'text': 'Does 10 damage times the number of damage counters on Kingler.'}, {'name': 'Crabhammer', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",38,Kagemaru Himeno,Uncommon,"The large pincer has 10,000 horsepower of crushing power. However, its huge size makes it unwieldy to use.",[99],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/38.png', 'large': 'https://images.pokemontcg.io/base3/38_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-38', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 0.98, 'mid': 2.33, 'high': 19.99, 'market': 4.55, 'directLow': None}, 'unlimited': {'low': 0.24, 'mid': 0.5, 'high': 28.99, 'market': 0.79, 'directLow': 0.41}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-38', 'updatedAt': '2026/03/19', 'prices': {'averageSellPrice': 1.2, 'lowPrice': 0.02, 'trendPrice': 1.05, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.42, 'lowPriceExPlus': 0.1, 'avg1': 0.8, 'avg7': 0.86, 'avg30': 1.04, 'reverseHoloAvg1': 0.35, 'reverseHoloAvg7': 0.46, 'reverseHoloAvg30': 0.46}}",,,
base3-39,Magmar,Pokémon,['Basic'],31,70,['Fire'],,,"[{'name': 'Smokescreen', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ""If the Defending Pokémon tries to attack during your opponent's next turn, your opponent flips a coin. If tails, that attack does nothing.""}, {'name': 'Smog', 'cost': ['Fire', 'Fire'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Poisoned.'}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",39,Mitsuhiro Arita,Uncommon,Found at the mouths of volcanoes and extremely hard to spot. There are very few instances of capturing this Pokémon.,[126],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/39.png', 'large': 'https://images.pokemontcg.io/base3/39_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-39', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 2.5, 'mid': 8.99, 'high': 39.97, 'market': 9.06, 'directLow': 4.0}, 'unlimited': {'low': 0.18, 'mid': 0.54, 'high': 100.0, 'market': 0.95, 'directLow': 0.95}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-39', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 2.95, 'lowPrice': 0.02, 'trendPrice': 2.87, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.89, 'lowPriceExPlus': 0.2, 'avg1': 0.85, 'avg7': 7.85, 'avg30': 2.92, 'reverseHoloAvg1': 4.0, 'reverseHoloAvg7': 1.74, 'reverseHoloAvg30': 1.74}}",['Magmortar'],,
base3-40,Omastar,Pokémon,['Stage 2'],32,70,['Water'],Omanyte,,"[{'name': 'Water Gun', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""Does 20 damage plus 10 more damage for each Water Energy attached to Omastar but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.""}, {'name': 'Spike Cannon', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '30×', 'text': 'Flip 2 coins. This attack does 30 damage times the number of heads.'}]","[{'type': 'Grass', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",40,Ken Sugimori,Uncommon,A prehistoric Pokémon that died out when its heavy shell made it impossible for it to catch prey.,[139],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/40.png', 'large': 'https://images.pokemontcg.io/base3/40_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-40', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.36, 'mid': 3.0, 'high': 96.95, 'market': 5.7, 'directLow': 2.0}, 'unlimited': {'low': 0.35, 'mid': 0.75, 'high': 19.99, 'market': 1.17, 'directLow': 0.46}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-40', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 2.93, 'lowPrice': 0.02, 'trendPrice': 2.33, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 1.94, 'lowPriceExPlus': 0.15, 'avg1': 2.62, 'avg7': 1.82, 'avg30': 2.91, 'reverseHoloAvg1': 2.0, 'reverseHoloAvg7': 0.85, 'reverseHoloAvg30': 0.85}}",,,
base3-41,Sandslash,Pokémon,['Stage 1'],33,70,['Fighting'],Sandshrew,,"[{'name': 'Slash', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}, {'name': 'Fury Swipes', 'cost': ['Fighting', 'Fighting'], 'convertedEnergyCost': 2, 'damage': '20×', 'text': 'Flip 3 coins. This attack does 20 damage times the number of heads.'}]","[{'type': 'Grass', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",41,Ken Sugimori,Uncommon,Curls up into a spiny ball when threatened. It can roll while curled up to attack or escape.,[28],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/41.png', 'large': 'https://images.pokemontcg.io/base3/41_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-41', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.5, 'mid': 3.04, 'high': 96.95, 'market': 6.75, 'directLow': 5.15}, 'unlimited': {'low': 0.2, 'mid': 0.75, 'high': 4.99, 'market': 1.05, 'directLow': 0.55}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-41', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 2.02, 'lowPrice': 0.05, 'trendPrice': 1.56, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.94, 'lowPriceExPlus': 0.4, 'avg1': 1.01, 'avg7': 2.0, 'avg30': 1.87, 'reverseHoloAvg1': 1.0, 'reverseHoloAvg7': 0.63, 'reverseHoloAvg30': 0.63}}",,"[{'type': 'Lightning', 'value': '-30'}]",
base3-42,Seadra,Pokémon,['Stage 1'],23,60,['Water'],Horsea,,"[{'name': 'Water Gun', 'cost': ['Water', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': ""Does 20 damage plus 10 more damage for each Water Energy attached to Seadra but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.""}, {'name': 'Agility', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '20', 'text': ""Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Seadra.""}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",42,Ken Sugimori,Uncommon,Capable of swimming backward by rapidly flapping its wing-like pectoral fins and stout tail.,[117],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/42.png', 'large': 'https://images.pokemontcg.io/base3/42_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-42', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.25, 'mid': 2.88, 'high': 96.95, 'market': 4.44, 'directLow': 1.55}, 'unlimited': {'low': 0.23, 'mid': 0.5, 'high': 3.0, 'market': 0.78, 'directLow': 0.25}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-42', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 1.78, 'lowPrice': 0.02, 'trendPrice': 2.74, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.0, 'lowPriceExPlus': 0.15, 'avg1': 1.25, 'avg7': 3.15, 'avg30': 1.71, 'reverseHoloAvg1': 0.98, 'reverseHoloAvg7': 1.3, 'reverseHoloAvg30': 1.3}}",['Kingdra'],,
base3-43,Slowbro,Pokémon,['Stage 1'],26,60,['Psychic'],Slowpoke,"[{'name': 'Strange Behavior', 'text': ""As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Pokémon to Slowbro as long as you don't Knock Out Slowbro. This power can't be used if Slowbro is Asleep, Confused, or Paralyzed."", 'type': 'Pokémon Power'}]","[{'name': 'Psyshock', 'cost': ['Psychic', 'Psychic'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",43,Kagemaru Himeno,Uncommon,The Shellder that is latched onto Slowpoke's tail is said to feed on the host's left-over scraps.,[80],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/43.png', 'large': 'https://images.pokemontcg.io/base3/43_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-43', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 8.82, 'mid': 15.0, 'high': 59.99, 'market': 17.1, 'directLow': 12.12}, 'unlimited': {'low': 0.24, 'mid': 1.0, 'high': 4.99, 'market': 1.48, 'directLow': 0.86}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-43', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 2.21, 'lowPrice': 0.03, 'trendPrice': 2.25, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 3.89, 'lowPriceExPlus': 0.2, 'avg1': 3.5, 'avg7': 2.07, 'avg30': 2.23, 'reverseHoloAvg1': 3.89, 'reverseHoloAvg7': 2.14, 'reverseHoloAvg30': 2.14}}",,,
base3-44,Tentacruel,Pokémon,['Stage 1'],21,60,['Water'],Tentacool,,"[{'name': 'Supersonic', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Confused.'}, {'name': 'Jellyfish Sting', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '10', 'text': 'The Defending Pokémon is now Poisoned.'}]","[{'type': 'Lightning', 'value': '×2'}]",,,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",44,Kagemaru Himeno,Uncommon,"The tentacles are normally kept short. On hunts, they are extended to ensnare and immobilize prey.",[73],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/44.png', 'large': 'https://images.pokemontcg.io/base3/44_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-44', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.1, 'mid': 2.48, 'high': 19.99, 'market': 5.3, 'directLow': 19.93}, 'unlimited': {'low': 0.3, 'mid': 0.85, 'high': 150.0, 'market': 1.37, 'directLow': 0.45}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-44', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 1.83, 'lowPrice': 0.02, 'trendPrice': 2.08, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.77, 'lowPriceExPlus': 0.2, 'avg1': 0.3, 'avg7': 2.16, 'avg30': 1.78, 'reverseHoloAvg1': 4.5, 'reverseHoloAvg7': 1.38, 'reverseHoloAvg30': 1.38}}",,,
base3-45,Weezing,Pokémon,['Stage 1'],27,60,['Grass'],Koffing,,"[{'name': 'Smog', 'cost': ['Grass', 'Grass'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Poisoned.'}, {'name': 'Selfdestruct', 'cost': ['Grass', 'Grass', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ""Does 10 damage to each Pokémon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) Weezing does 60 damage to itself.""}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",45,Mitsuhiro Arita,Uncommon,"Where two kinds of poison gases meet, two Koffings can fuse into a Weezing over many years.",[110],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/45.png', 'large': 'https://images.pokemontcg.io/base3/45_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-45', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.0, 'mid': 2.95, 'high': 34.99, 'market': 5.38, 'directLow': 2.85}, 'unlimited': {'low': 0.15, 'mid': 0.8, 'high': 14.99, 'market': 1.34, 'directLow': 1.25}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-45', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 1.68, 'lowPrice': 0.02, 'trendPrice': 1.88, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.23, 'lowPriceExPlus': 0.2, 'avg1': 2.77, 'avg7': 2.05, 'avg30': 2.04, 'reverseHoloAvg1': 0.08, 'reverseHoloAvg7': 0.29, 'reverseHoloAvg30': 0.29}}",,,
base3-46,Ekans,Pokémon,['Basic'],10,40,['Grass'],,,"[{'name': 'Spit Poison', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Poisoned.'}, {'name': 'Wrap', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",46,Kagemaru Himeno,Common,Moves silently and stealthily. Eats the eggs of birds such as Pidgey and Spearow whole.,[23],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/46.png', 'large': 'https://images.pokemontcg.io/base3/46_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-46', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 0.4, 'mid': 1.75, 'high': 19.99, 'market': 1.96, 'directLow': 1.4}, 'unlimited': {'low': 0.05, 'mid': 0.39, 'high': 9999.0, 'market': 0.43, 'directLow': 0.25}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-46', 'updatedAt': '2026/03/13', 'prices': {'averageSellPrice': 0.56, 'lowPrice': 0.02, 'trendPrice': 0.27, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.52, 'lowPriceExPlus': 0.04, 'avg1': 0.55, 'avg7': 0.33, 'avg30': 0.54, 'reverseHoloAvg1': 0.05, 'reverseHoloAvg7': 0.41, 'reverseHoloAvg30': 0.41}}",['Arbok'],,
base3-47,Geodude,Pokémon,['Basic'],16,50,['Fighting'],,,"[{'name': 'Stone Barrage', 'cost': ['Fighting', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10×', 'text': 'Flip a coin until you get tails. This attack does 10 damage times the number of heads.'}]","[{'type': 'Grass', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",47,Kagemaru Himeno,Common,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them.",[74],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/47.png', 'large': 'https://images.pokemontcg.io/base3/47_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-47', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.0, 'mid': 2.75, 'high': 96.95, 'market': 4.73, 'directLow': 1.39}, 'unlimited': {'low': 0.09, 'mid': 0.39, 'high': 9999.0, 'market': 0.42, 'directLow': 0.12}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-47', 'updatedAt': '2026/03/11', 'prices': {'averageSellPrice': 0.56, 'lowPrice': 0.02, 'trendPrice': 0.82, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.41, 'lowPriceExPlus': 0.05, 'avg1': 1.35, 'avg7': 0.35, 'avg30': 0.55, 'reverseHoloAvg1': 4.0, 'reverseHoloAvg7': 1.52, 'reverseHoloAvg30': 1.52}}",['Graveler'],,
base3-48,Grimer,Pokémon,['Basic'],17,50,['Grass'],,,"[{'name': 'Nasty Goo', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': 'Flip a coin. If heads, the Defending Pokémon is now Paralyzed.'}, {'name': 'Minimize', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""All damage done by attacks to Grimer during your opponent's next turn is reduced by 20 (after applying Weakness and Resistance).""}]","[{'type': 'Psychic', 'value': '×2'}]",['Colorless'],1.0,"{'id': 'base3', 'name': 'Fossil', 'series': 'Base', 'printedTotal': 62, 'total': 62, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'FO', 'releaseDate': '1999/10/10', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base3/symbol.png', 'logo': 'https://images.pokemontcg.io/base3/logo.png'}}",48,Mitsuhiro Arita,Common,Appears in filthy areas. Thrives by sucking up polluted sludge that is pumped out of factories.,[88],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base3/48.png', 'large': 'https://images.pokemontcg.io/base3/48_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base3-48', 'updatedAt': '2026/03/26', 'prices': {'1stEdition': {'low': 1.0, 'mid': 3.96, 'high': 39.99, 'market': 4.08, 'directLow': 1.12}, 'unlimited': {'low': 0.02, 'mid': 0.39, 'high': 9.99, 'market': 0.39, 'directLow': 0.26}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base3-48', 'updatedAt': '2026/03/11', 'prices': {'averageSellPrice': 0.55, 'lowPrice': 0.02, 'trendPrice': 0.67, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 0.88, 'lowPriceExPlus': 0.03, 'avg1': 2.75, 'avg7': 0.36, 'avg30': 0.55, 'reverseHoloAvg1': 1.0, 'reverseHoloAvg7': 0.71, 'reverseHoloAvg30': 0.71}}",['Muk'],,
